"url","route_exists","locale","http_status","final_url","redirect_hops","indexable","canonical","hreflang_es","hreflang_en","x_default","title","h1","meta_robots","x_robots_tag","robots_txt_allowed","crawl_policy","index_policy","classification","page_type","product","audience","content_language","schema_types","source_route","source_file","sitemap_present","sitemap_absence_classification","internal_inlinks","internal_outlinks","intent_label_provisional","intent_confidence","notes","discovered_via_sitemap","discovered_via_route_tree","discovered_via_i18n","discovered_via_internal_link","discovered_via_redirect_config"
"https://valentinproteccionintegral.com/en/insurance/health-insurance/senior","yes","en","200","https://valentinproteccionintegral.com/en/insurance/health-insurance/senior","0","yes","https://valentinproteccionintegral.com/en/insurance/health-insurance/senior","https://valentinproteccionintegral.com/seguros/salud/senior","https://valentinproteccionintegral.com/en/insurance/health-insurance/senior","https://valentinproteccionintegral.com/seguros/salud/senior","Senior Health Insurance in Madrid | Over 55s","Senior Health Insurance in Madrid","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","5","91","unknown","unknown","","yes","no","yes","yes","no"
"https://valentinproteccionintegral.com/en/insurance/travel-insurance/students","yes","en","200","https://valentinproteccionintegral.com/en/insurance/travel-insurance/students","0","yes","https://valentinproteccionintegral.com/en/insurance/travel-insurance/students","https://valentinproteccionintegral.com/seguros/viaje/estudios","https://valentinproteccionintegral.com/en/insurance/travel-insurance/students","https://valentinproteccionintegral.com/seguros/viaje/estudios","Travel Insurance for Students in Madrid | Study Abroad","Travel Insurance for Students","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","5","88","unknown","unknown","","yes","no","yes","yes","no"
"https://valentinproteccionintegral.com/empresas/ciberseguridad","yes","es","200","https://valentinproteccionintegral.com/empresas/ciberseguridad","0","yes","https://valentinproteccionintegral.com/empresas/ciberseguridad","unknown","unknown","unknown","Ciberseguridad para Empresas | Valentín Protección Integral","Protege la continuidad de tu negocio frente a un ciberincidente","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","451","78","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/en/insurance/travel-insurance","yes","en","200","https://valentinproteccionintegral.com/en/insurance/travel-insurance","0","yes","https://valentinproteccionintegral.com/en/insurance/travel-insurance","https://valentinproteccionintegral.com/seguros/viaje","https://valentinproteccionintegral.com/en/insurance/travel-insurance","https://valentinproteccionintegral.com/seguros/viaje","Travel insurance in Madrid | Valentín Protección Integral","Travel insurance shaped around your destination, duration and reason for travelling","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","378","100","unknown","unknown","","yes","no","yes","yes","no"
"https://valentinproteccionintegral.com/empresas","yes","es","200","https://valentinproteccionintegral.com/empresas","0","yes","https://valentinproteccionintegral.com/empresas","unknown","unknown","unknown","Soluciones para empresas | Salud y Ciberseguridad | Valentín Protección Integral","Protección para las personas y para la continuidad del negocio","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","185","78","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/internacional","yes","es","200","https://valentinproteccionintegral.com/internacional","0","yes","https://valentinproteccionintegral.com/internacional","https://valentinproteccionintegral.com/internacional","https://valentinproteccionintegral.com/en/international","https://valentinproteccionintegral.com/internacional","VPI Internacional | Preparar tu llegada a nuevos destinos","Cuando el destino cambia,también cambia lo que necesitas alrededor","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/internacional/page.tsx","yes","sitemap_present","275","81","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/empresas/salud","yes","es","200","https://valentinproteccionintegral.com/empresas/salud","0","yes","https://valentinproteccionintegral.com/empresas/salud","unknown","unknown","unknown","Seguro de salud para empresas y autónomos | Valentín Protección Integral","Cuida a tu equipo sin perder de vista el coste","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","453","78","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/en/international","no","en","200","https://valentinproteccionintegral.com/en/international","0","yes","https://valentinproteccionintegral.com/en/international","https://valentinproteccionintegral.com/internacional","https://valentinproteccionintegral.com/en/international","https://valentinproteccionintegral.com/internacional","VPI International | Prepare your arrival in new destinations","When your destination changes,so does what you need around you","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","unknown","yes","sitemap_present","225","81","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/internacional/corea-del-sur","yes","es","200","https://valentinproteccionintegral.com/internacional/corea-del-sur","0","yes","https://valentinproteccionintegral.com/internacional/corea-del-sur","https://valentinproteccionintegral.com/internacional/corea-del-sur","https://valentinproteccionintegral.com/en/international/south-korea","https://valentinproteccionintegral.com/internacional/corea-del-sur","Vivir en Corea del Sur | VPI × LandKorea","Tu nueva vidaen Coreaempieza antesde aterrizar","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/internacional/corea-del-sur/page.tsx","yes","sitemap_present","6","79","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/internacional/india","yes","es","200","https://valentinproteccionintegral.com/internacional/india","0","yes","https://valentinproteccionintegral.com/internacional/india","https://valentinproteccionintegral.com/internacional/india","https://valentinproteccionintegral.com/en/international/india","https://valentinproteccionintegral.com/internacional/india","Estudiar en España desde India | Aara Consultancy × VPI","Tu camino de India a Españaempieza mucho antes del vuelo.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/internacional/india/page.tsx","yes","sitemap_present","6","79","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/internacional/peru","yes","es","200","https://valentinproteccionintegral.com/internacional/peru","0","yes","https://valentinproteccionintegral.com/internacional/peru","https://valentinproteccionintegral.com/internacional/peru","https://valentinproteccionintegral.com/en/international/peru","https://valentinproteccionintegral.com/internacional/peru","Perú, España y movilidad internacional | VIP Global Perú × VPI","Perú puede serel inicio.O el destino.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/internacional/peru/page.tsx","yes","sitemap_present","6","76","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/en/international/peru","no","en","200","https://valentinproteccionintegral.com/en/international/peru","0","yes","https://valentinproteccionintegral.com/en/international/peru","https://valentinproteccionintegral.com/internacional/peru","https://valentinproteccionintegral.com/en/international/peru","https://valentinproteccionintegral.com/internacional/peru","Peru, Spain and international mobility | VIP Global Perú × VPI","Peru can bethe beginning.Or the destination.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","unknown","yes","sitemap_present","4","76","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/autonomos","yes","es","200","https://valentinproteccionintegral.com/autonomos","0","yes","https://valentinproteccionintegral.com/autonomos","https://valentinproteccionintegral.com/autonomos","https://valentinproteccionintegral.com/en/for/self-employed","https://valentinproteccionintegral.com/autonomos","Seguro para Autónomos en Madrid | Valentín","Seguros Autónomos Madrid 2026:IRPF, RC y Accidentes","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/autonomos/page.tsx","yes","sitemap_present","17","79","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/zonas","yes","es","200","https://valentinproteccionintegral.com/zonas","0","yes","https://valentinproteccionintegral.com/zonas","unknown","unknown","unknown","Seguros en Boadilla del Monte y Madrid Oeste | Valentín Protección Integral","Atención personalizada en seguros en Boadilla del Monte y alrededores","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/zonas/page.tsx","yes","sitemap_present","649","85","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/internacional/australia","yes","es","200","https://valentinproteccionintegral.com/internacional/australia","0","yes","https://valentinproteccionintegral.com/internacional/australia","https://valentinproteccionintegral.com/internacional/australia","https://valentinproteccionintegral.com/en/international/australia","https://valentinproteccionintegral.com/internacional/australia","Vivir, estudiar y trabajar en Australia | VPI Internacional","Australia tienemuchas formasde empezar.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/internacional/australia/page.tsx","yes","sitemap_present","6","78","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/zonas/boadilla-del-monte","yes","es","200","https://valentinproteccionintegral.com/zonas/boadilla-del-monte","0","yes","https://valentinproteccionintegral.com/zonas/boadilla-del-monte","unknown","unknown","unknown","Seguros en Boadilla del Monte — Asesoría Personal | VPI","Seguro de salud en Boadilla del Monte","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/zonas/boadilla-del-monte/page.tsx","yes","sitemap_present","6","73","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/zonas/pozuelo-de-alarcon","yes","es","200","https://valentinproteccionintegral.com/zonas/pozuelo-de-alarcon","0","yes","https://valentinproteccionintegral.com/zonas/pozuelo-de-alarcon","unknown","unknown","unknown","Seguros en Pozuelo de Alarcón — Asesoría Personal | Valentín Protección Integral","Seguro de salud en Pozuelo de Alarcón","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/zonas/pozuelo-de-alarcon/page.tsx","yes","sitemap_present","4","73","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/zonas/majadahonda","yes","es","200","https://valentinproteccionintegral.com/zonas/majadahonda","0","yes","https://valentinproteccionintegral.com/zonas/majadahonda","unknown","unknown","unknown","Seguros en Majadahonda — Asesoría Personal | Valentín Protección Integral","Seguro de salud en Majadahonda","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/zonas/majadahonda/page.tsx","yes","sitemap_present","4","73","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/zonas/madrid","yes","es","200","https://valentinproteccionintegral.com/zonas/madrid","0","yes","https://valentinproteccionintegral.com/zonas/madrid","unknown","unknown","unknown","Seguros en Madrid — Asesoría Personal | Valentín Protección Integral","Seguro de salud en Madrid","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/zonas/madrid/page.tsx","yes","sitemap_present","4","73","unknown","unknown","","yes","yes","no","yes","no"
"https://valentinproteccionintegral.com/como-te-ayudamos","yes","es","200","https://valentinproteccionintegral.com/como-te-ayudamos","0","yes","https://valentinproteccionintegral.com/como-te-ayudamos","https://valentinproteccionintegral.com/como-te-ayudamos","https://valentinproteccionintegral.com/en/how-we-help","https://valentinproteccionintegral.com/como-te-ayudamos","Cómo Te Ayudamos · Seguros en Madrid | VPI","No somos un portal automático. Somos tu asesor.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","281","85","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/sobre-nosotros","yes","es","200","https://valentinproteccionintegral.com/sobre-nosotros","0","yes","https://valentinproteccionintegral.com/sobre-nosotros","https://valentinproteccionintegral.com/sobre-nosotros","https://valentinproteccionintegral.com/en/about-us","https://valentinproteccionintegral.com/sobre-nosotros","Rosa y Sebastián · Asesores de Seguros en Madrid","Rosa y Sebastián: el equipo que protege a familias en Madrid desde hace más de 10 años","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","278","80","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/en/international/india","no","en","200","https://valentinproteccionintegral.com/en/international/india","0","yes","https://valentinproteccionintegral.com/en/international/india","https://valentinproteccionintegral.com/internacional/india","https://valentinproteccionintegral.com/en/international/india","https://valentinproteccionintegral.com/internacional/india","Study in Spain from India | Aara Consultancy × VPI","Your path from India to Spainstarts long before the flight.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","unknown","yes","sitemap_present","4","79","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/opiniones","yes","es","200","https://valentinproteccionintegral.com/opiniones","0","yes","https://valentinproteccionintegral.com/opiniones","https://valentinproteccionintegral.com/opiniones","https://valentinproteccionintegral.com/en/reviews","https://valentinproteccionintegral.com/opiniones","Opiniones reales en Google · Valentín Protección Integral","La confianza también se construye escuchando","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","275","80","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/para/familias","yes","es","200","https://valentinproteccionintegral.com/para/familias","0","yes","https://valentinproteccionintegral.com/para/familias","unknown","unknown","unknown","Seguros para Familias en Madrid | Valentín","Seguros Familiares Madrid:Protección Completa para tu Familia","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","96","75","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/para/seniors","yes","es","200","https://valentinproteccionintegral.com/para/seniors","0","yes","https://valentinproteccionintegral.com/para/seniors","unknown","unknown","unknown","Seguros para Mayores de 70 en Madrid — Sin Letra Pequeña | VPI","Seguros para Mayores Madrid:Decesos, Salud y Asistencia","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","96","75","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/para/jovenes-profesionales","yes","es","200","https://valentinproteccionintegral.com/para/jovenes-profesionales","0","yes","https://valentinproteccionintegral.com/para/jovenes-profesionales","unknown","unknown","unknown","Seguros para Jóvenes Profesionales Madrid | Valentín","Seguros Jóvenes Profesionales Madrid:Salud e Hipoteca","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","95","75","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/blog","yes","es","200","https://valentinproteccionintegral.com/blog","0","yes","https://valentinproteccionintegral.com/blog","https://valentinproteccionintegral.com/blog","https://valentinproteccionintegral.com/en/blog","https://valentinproteccionintegral.com/blog","Blog de Seguros · Consejos Sin Letra Pequeña | Valentín","Contenido útil para decidir con más criterio","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/[locale]/about-us/page.tsx","yes","sitemap_present","580","109","unknown","unknown","","yes","yes","yes","yes","no"
"https://valentinproteccionintegral.com/blog/mejor-seguro-medico-calidad-precio-espana","no","es","200","https://valentinproteccionintegral.com/blog/mejor-seguro-medico-calidad-precio-espana","0","yes","https://valentinproteccionintegral.com/blog/mejor-seguro-medico-calidad-precio-espana","https://valentinproteccionintegral.com/blog/mejor-seguro-medico-calidad-precio-espana","https://valentinproteccionintegral.com/en/blog/best-value-health-insurance-spain","https://valentinproteccionintegral.com/blog/mejor-seguro-medico-calidad-precio-espana","Mejor seguro médico calidad-precio España 2026 | Valentín","¿Cuál es el mejor seguro médico calidad-precio en España? Guía honesta 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","34","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/en/international/south-korea","no","en","200","https://valentinproteccionintegral.com/en/international/south-korea","0","yes","https://valentinproteccionintegral.com/en/international/south-korea","https://valentinproteccionintegral.com/internacional/corea-del-sur","https://valentinproteccionintegral.com/en/international/south-korea","https://valentinproteccionintegral.com/internacional/corea-del-sur","Living in South Korea | VPI × LandKorea","Your new lifein Koreastarts beforeyou land","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","unknown","yes","sitemap_present","4","79","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/en/international/australia","no","en","200","https://valentinproteccionintegral.com/en/international/australia","0","yes","https://valentinproteccionintegral.com/en/international/australia","https://valentinproteccionintegral.com/internacional/australia","https://valentinproteccionintegral.com/en/international/australia","https://valentinproteccionintegral.com/internacional/australia","Living, studying and working in Australia | VPI International","Australia offersmany waysto begin.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","en","unknown","unknown","unknown","yes","sitemap_present","4","78","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/fiarse-opiniones-para-elegir-seguro","no","es","200","https://valentinproteccionintegral.com/blog/fiarse-opiniones-para-elegir-seguro","0","yes","https://valentinproteccionintegral.com/blog/fiarse-opiniones-para-elegir-seguro","https://valentinproteccionintegral.com/blog/fiarse-opiniones-para-elegir-seguro","https://valentinproteccionintegral.com/en/blog/insurance-reviews-and-comparisons","https://valentinproteccionintegral.com/blog/fiarse-opiniones-para-elegir-seguro","¿Son fiables las opiniones de seguros? 2026 | Valentín","¿Me puedo fiar de las opiniones para saber si un seguro es mejor?","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","34","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/incluir-personas-poliza-medica","no","es","200","https://valentinproteccionintegral.com/blog/incluir-personas-poliza-medica","0","yes","https://valentinproteccionintegral.com/blog/incluir-personas-poliza-medica","https://valentinproteccionintegral.com/blog/incluir-personas-poliza-medica","https://valentinproteccionintegral.com/en/blog/add-people-to-health-insurance","https://valentinproteccionintegral.com/blog/incluir-personas-poliza-medica","Añadir personas al seguro médico · Quién puede entrar y cómo 2026","¿Puedo incluir en la póliza médica a más personas? Guía completa 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","8","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/seguros-salud-cubren-recien-nacidos","no","es","200","https://valentinproteccionintegral.com/blog/seguros-salud-cubren-recien-nacidos","0","yes","https://valentinproteccionintegral.com/blog/seguros-salud-cubren-recien-nacidos","https://valentinproteccionintegral.com/blog/seguros-salud-cubren-recien-nacidos","https://valentinproteccionintegral.com/en/blog/health-insurance-newborn-cover","https://valentinproteccionintegral.com/blog/seguros-salud-cubren-recien-nacidos","¿Los seguros de salud cubren a recién nacidos? Guía completa 2026","¿Los seguros de salud cubren a los recién nacidos? Guía completa 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/donde-consultar-que-incluye-mi-poliza","no","es","200","https://valentinproteccionintegral.com/blog/donde-consultar-que-incluye-mi-poliza","0","yes","https://valentinproteccionintegral.com/blog/donde-consultar-que-incluye-mi-poliza","https://valentinproteccionintegral.com/blog/donde-consultar-que-incluye-mi-poliza","https://valentinproteccionintegral.com/en/blog/where-to-check-your-insurance-cover","https://valentinproteccionintegral.com/blog/donde-consultar-que-incluye-mi-poliza","Dónde consultar el contenido de mi póliza · Guía práctica 2026","¿Dónde puedo consultar qué se incluye en mi póliza? Guía completa 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/seguro-de-vida-riesgo-que-es","no","es","200","https://valentinproteccionintegral.com/blog/seguro-de-vida-riesgo-que-es","0","yes","https://valentinproteccionintegral.com/blog/seguro-de-vida-riesgo-que-es","https://valentinproteccionintegral.com/blog/seguro-de-vida-riesgo-que-es","https://valentinproteccionintegral.com/en/blog/life-insurance-cover-guide","https://valentinproteccionintegral.com/blog/seguro-de-vida-riesgo-que-es","¿Qué es un seguro de vida riesgo? Coberturas y exclusiones 2026","¿Qué es un seguro de vida riesgo? Coberturas, exclusiones y precios 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/tipos-de-seguros-de-vida","no","es","200","https://valentinproteccionintegral.com/blog/tipos-de-seguros-de-vida","0","yes","https://valentinproteccionintegral.com/blog/tipos-de-seguros-de-vida","https://valentinproteccionintegral.com/blog/tipos-de-seguros-de-vida","https://valentinproteccionintegral.com/en/blog/types-of-life-insurance","https://valentinproteccionintegral.com/blog/tipos-de-seguros-de-vida","Tipos de seguros de vida en España · Cuál elegir en 2026","¿Qué tipos de seguros de vida existen? Guía honesta 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/seguro-medico-asistencia-en-viaje-que-cubre","no","es","200","https://valentinproteccionintegral.com/blog/seguro-medico-asistencia-en-viaje-que-cubre","0","yes","https://valentinproteccionintegral.com/blog/seguro-medico-asistencia-en-viaje-que-cubre","https://valentinproteccionintegral.com/blog/seguro-medico-asistencia-en-viaje-que-cubre","https://valentinproteccionintegral.com/en/blog/travel-medical-assistance-insurance","https://valentinproteccionintegral.com/blog/seguro-medico-asistencia-en-viaje-que-cubre","¿Qué cubre un seguro médico de asistencia en viaje? Guía 2026","¿Qué cubre un seguro médico de asistencia en viaje? Guía completa 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/ventajas-agente-de-seguros","no","es","200","https://valentinproteccionintegral.com/blog/ventajas-agente-de-seguros","0","yes","https://valentinproteccionintegral.com/blog/ventajas-agente-de-seguros","https://valentinproteccionintegral.com/blog/ventajas-agente-de-seguros","https://valentinproteccionintegral.com/en/blog/insurance-agent-benefits","https://valentinproteccionintegral.com/blog/ventajas-agente-de-seguros","Ventajas de tener un agente de seguros · Guía honesta 2026","¿Cuáles son las ventajas de tener un agente de seguros? | Guía 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/seguro-medico-privado-madrid","no","es","200","https://valentinproteccionintegral.com/blog/seguro-medico-privado-madrid","0","yes","https://valentinproteccionintegral.com/blog/seguro-medico-privado-madrid","https://valentinproteccionintegral.com/blog/seguro-medico-privado-madrid","https://valentinproteccionintegral.com/en/blog/private-health-insurance-madrid","https://valentinproteccionintegral.com/blog/seguro-medico-privado-madrid","¿Cuál es el mejor seguro médico privado en Madrid? | Guía 2026","¿Cuál es el mejor seguro médico privado en Madrid? | Guía 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","108","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/guia-seguro-salud-espana-2026","no","es","200","https://valentinproteccionintegral.com/blog/guia-seguro-salud-espana-2026","0","yes","https://valentinproteccionintegral.com/blog/guia-seguro-salud-espana-2026","https://valentinproteccionintegral.com/blog/guia-seguro-salud-espana-2026","https://valentinproteccionintegral.com/en/blog/health-insurance-guide-spain-2026","https://valentinproteccionintegral.com/blog/guia-seguro-salud-espana-2026","Guía para elegir el mejor seguro de salud en España en 2026 | VPI","Guía para elegir el mejor seguro de salud en España en 2026","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","84","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/mejor-seguro-salud-madrid-2026","no","es","200","https://valentinproteccionintegral.com/blog/mejor-seguro-salud-madrid-2026","0","yes","https://valentinproteccionintegral.com/blog/mejor-seguro-salud-madrid-2026","https://valentinproteccionintegral.com/blog/mejor-seguro-salud-madrid-2026","https://valentinproteccionintegral.com/en/blog/best-health-insurance-madrid-2026","https://valentinproteccionintegral.com/blog/mejor-seguro-salud-madrid-2026","Mejor seguro de salud Madrid 2026 | Valentín","Mejor Seguro de Salud en Madrid 2026: Guía completa de coberturas y hospitales","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","124","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/blog/seguro-vida-esencial-familia","no","es","200","https://valentinproteccionintegral.com/blog/seguro-vida-esencial-familia","0","yes","https://valentinproteccionintegral.com/blog/seguro-vida-esencial-familia","https://valentinproteccionintegral.com/blog/seguro-vida-esencial-familia","https://valentinproteccionintegral.com/en/blog/life-insurance-family-protection","https://valentinproteccionintegral.com/blog/seguro-vida-esencial-familia","Seguro de vida para familias: por qué es esencial | VPI","Por qué un seguro de vida es esencial para tu familia: Casos reales y consejos","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","84","unknown","unknown","","yes","no","no","yes","no"
"https://valentinproteccionintegral.com/garantias","yes","es","200","https://valentinproteccionintegral.com/garantias","0","yes","unknown","unknown","unknown","unknown","Asesora de Seguros en Madrid · Registro oficial DGSFP","Lo que prometemos, lo cumplimos. Sin letra pequeña.","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","app/garantias/page.tsx","yes","sitemap_present","0","73","unknown","unknown","","yes","yes","no","no","no"
"https://valentinproteccionintegral.com/blog/seguros-mascotas-2026-vale-la-pena","no","es","200","https://valentinproteccionintegral.com/blog/seguros-mascotas-2026-vale-la-pena","0","yes","https://valentinproteccionintegral.com/blog/seguros-mascotas-2026-vale-la-pena","https://valentinproteccionintegral.com/blog/seguros-mascotas-2026-vale-la-pena","https://valentinproteccionintegral.com/en/blog/pet-insurance-worth-it-2026","https://valentinproteccionintegral.com/blog/seguros-mascotas-2026-vale-la-pena","Seguros para mascotas en 2026: ¿Vale la pena contratarlos? | VPI","Seguros para mascotas en 2026: ¿Vale la pena?","index, follow","unknown","yes","allowed","index","public_indexable_200","unknown","unknown","unknown","es","unknown","unknown","unknown","yes","sitemap_present","6","84","unknown","unknown","","yes","no","no","yes","no"
